Brake.Trq_WB_FL,Brake.Trq_WB_FR,Brake.Trq_WB_RL,Brake.Trq_WB_RR,Car.Distance,Car.LongSlipFL,Car.LongSlipFR,Car.LongSlipRL,Car.LongSlipRR,Time,
C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,
Nm,Nm,Nm,Nm,m,,,,,s,
1500,1500,750,750,327.1460563,-0.02252523415,-0.02344329096,-0.0239850115,-0.02593378536,13.041,
1500,1500,750,750,327.4083321,-0.02247942612,-0.02339758165,-0.02401489206,-0.02594612725,13.051,
1500,1500,750,750,327.6697178,-0.02243831009,-0.02335593477,-0.02403980121,-0.02594889514,13.061,
1500,1500,750,750,327.9302135,-0.02240536921,-0.02331809327,-0.0240600165,-0.02594309114,13.071,
1500,1500,750,750,328.189819,-0.0223796349,-0.02328496426,-0.02407577261,-0.02593035996,13.081,
1500,1500,750,750,328.4485346,-0.02236042358,-0.02325750515,-0.02408747561,-0.02591251396,13.091,
1500,1500,750,750,328.7063601,-0.02234810032,-0.02323630825,-0.02409586683,-0.02589111216,13.101,
1500,1500,750,750,328.9632957,-0.02234288305,-0.02322170325,-0.02410161123,-0.02586797252,13.111,
1500,1500,750,750,329.2193416,-0.02234468795,-0.02321385592,-0.02410533093,-0.02584491484,13.121,
1500,1500,750,750,329.4744978,-0.02235416882,-0.02321262658,-0.0241075512,-0.02582361735,13.131,
1500,1500,750,750,329.7287646,-0.02237254754,-0.02321818285,-0.02410902269,-0.02580593713,13.141,
1500,1500,750,750,329.9821422,-0.0223959852,-0.02323341556,-0.02411017567,-0.02579519711,13.151,
1500,1500,750,750,330.2346307,-0.02242300287,-0.02325466089,-0.02411189117,-0.02579123899,13.161,
1500,1500,750,750,330.4862305,-0.02245449834,-0.02327896655,-0.02411490679,-0.02579184249,13.171,
1500,1500,750,750,330.7369416,-0.02248725481,-0.02330519259,-0.02411935851,-0.02579625882,13.181,
1500,1500,750,750,330.9867644,-0.02252008393,-0.02333237231,-0.02412530407,-0.02580439299,13.191,
1500,1500,750,750,331.2356991,-0.02255185321,-0.02335962467,-0.02413279563,-0.02581647597,13.201,
1500,1500,750,750,331.4837457,-0.02258168161,-0.02338610403,-0.02414151467,-0.02583482675,13.211,
1500,1500,750,750,331.7309046,-0.02260866947,-0.02341091074,-0.02415131964,-0.02585862577,13.221,
1500,1500,750,750,331.9771758,-0.02263198793,-0.02343374491,-0.0241621118,-0.02588586882,13.231,
1500,1500,750,750,332.2225596,-0.02265107259,-0.02345413901,-0.02417369373,-0.02591520362,13.241,
1500,1500,750,750,332.467056,-0.02266556397,-0.02347063646,-0.02418566681,-0.02594540082,13.251,
1500,1500,750,750,332.7106652,-0.02267532609,-0.02348303422,-0.0241975747,-0.02597682178,13.261,
1500,1500,750,750,332.9533872,-0.0226802025,-0.02349113114,-0.02420916222,-0.02600792237,13.271,
1500,1500,750,750,333.1952222,-0.0226792004,-0.02349490114,-0.02422020026,-0.02603658475,13.281,
1500,1500,750,750,333.4361701,-0.02267407812,-0.02349434234,-0.02423044667,-0.02606165223,13.291,
1500,1500,750,750,333.6762311,-0.02266625874,-0.02348970994,-0.02423973009,-0.02608252689,13.301,
1500,1500,750,750,333.9154052,-0.02265801094,-0.02348171547,-0.02424778417,-0.02609897777,13.311,
1500,1500,750,750,334.1536923,-0.02264823765,-0.02347300015,-0.02425453998,-0.02611121722,13.321,
1500,1500,750,750,334.3910927,-0.02263590321,-0.02346211858,-0.02425991744,-0.0261190068,13.331,
1500,1500,750,750,334.6276062,-0.02261960506,-0.02344843,-0.0242636539,-0.02612175234,13.341,
1500,1500,750,750,334.863233,-0.02260124125,-0.02343220636,-0.02426568419,-0.02611915953,13.351,
1500,1500,750,750,335.097973,-0.02258224599,-0.02341420949,-0.02426609583,-0.02611144818,13.361,
1500,1500,750,750,335.3318263,-0.02256333083,-0.02339600585,-0.02426494099,-0.02609908208,13.371,
1500,1500,750,750,335.5647929,-0.02254507318,-0.02337775007,-0.02426228486,-0.02608254924,13.381,
1500,1500,750,750,335.7968729,-0.02252793685,-0.02335976996,-0.0242581591,-0.02606235258,13.391,
1500,1500,750,750,336.0280663,-0.02251239307,-0.0233425796,-0.02425268665,-0.02603916451,13.401,
1500,1500,750,750,336.2583731,-0.0224988386,-0.02332664467,-0.02424601838,-0.02601373196,13.411,
1500,1500,750,750,336.4877935,-0.02248765528,-0.02331243455,-0.02423823997,-0.02598775178,13.421,
1500,1500,750,750,336.7163274,-0.02247921564,-0.02330037765,-0.02422915213,-0.025966065,13.431,
1500,1500,750,750,336.9439751,-0.02247356996,-0.0232905522,-0.02421924286,-0.02594680339,13.441,
1500,1500,750,750,337.1707366,-0.02247074433,-0.02328308485,-0.02421114966,-0.02592744306,13.451,
1500,1500,750,750,337.396612,-0.02247061953,-0.02327810228,-0.02420538105,-0.02590862289,13.461,
1500,1500,750,750,337.6216014,-0.02247309685,-0.02327546105,-0.02419980802,-0.02589047328,13.471,
1500,1500,750,750,337.845705,-0.02247879468,-0.0232749898,-0.02419380657,-0.02587328292,13.481,
1500,1500,750,750,338.0689228,-0.02248629555,-0.02327710763,-0.02418735996,-0.02585761063,13.491,
1500,1500,750,750,338.2912551,-0.02249484509,-0.02328212,-0.02418072522,-0.02584387176,13.501,
1500,1500,750,750,338.5127018,-0.02250403538,-0.02328849956,-0.02417418733,-0.02583212405,13.511,
1500,1500,750,750,338.7332633,-0.02251348644,-0.02329562604,-0.02416790836,-0.02582240663,13.521,
1500,1500,750,750,338.9529395,-0.02252281085,-0.02330312319,-0.02416199446,-0.02581478283,13.531,
1500,1500,750,750,339.1717306,-0.02253162302,-0.02331068181,-0.02415652759,-0.02580924146,13.541,
1500,1500,750,750,339.3896367,-0.02253958955,-0.02331799641,-0.02415158041,-0.02580568753,13.551,
1500,1500,750,750,339.606658,-0.02254644036,-0.02332477085,-0.02414720505,-0.02580396459,13.561,
1500,1500,750,750,339.8227946,-0.02255195938,-0.02333075181,-0.02414342575,-0.0258038789,13.571,
1500,1500,750,750,340.0380465,-0.02255599201,-0.02333572879,-0.02414025553,-0.02580520324,13.581,
1500,1500,750,750,340.2524139,-0.02255845256,-0.02333954349,-0.0241376888,-0.02580767684,13.591,
1500,1500,750,750,340.4658969,-0.02255931683,-0.02334209159,-0.02413570881,-0.02581102401,13.601,
1500,1500,750,750,340.6784955,-0.0225586202,-0.02334331721,-0.02413428947,-0.02581496537,13.611,
1500,1500,750,750,340.8902099,-0.02255645767,-0.02334321849,-0.02413339168,-0.02581922337,13.621,
1500,1500,750,750,341.1010401,-0.02255308256,-0.02334183082,-0.02413294651,-0.02582354285,13.631,
1500,1500,750,750,341.3109861,-0.02254925668,-0.02333923057,-0.02413292415,-0.0258277487,13.641,
1500,1500,750,750,341.5200482,-0.02254448272,-0.02333612926,-0.02413327061,-0.02583167329,13.651,
1500,1500,750,750,341.7282263,-0.02253870852,-0.02333263494,-0.02413395606,-0.02583517134,13.661,
1500,1500,750,750,341.9355205,-0.02253215574,-0.02332821302,-0.02413493395,-0.02583796531,13.671,
1500,1500,750,750,342.1419308,-0.02252511494,-0.02332288772,-0.02413613349,-0.02583989687,13.681,
1500,1500,750,750,342.3474574,-0.0225178469,-0.02331687696,-0.0241374746,-0.02584090456,13.691,
1500,1500,750,750,342.5521003,-0.02251057327,-0.02331043221,-0.02413889207,-0.02584095672,13.701,
1500,1500,750,750,342.7558596,-0.02250351198,-0.02330377325,-0.02414033003,-0.02584005147,13.711,
1500,1500,750,750,342.9587353,-0.0224968642,-0.02329709753,-0.02414173447,-0.02583822235,13.721,
1500,1500,750,750,343.1607274,-0.02249080315,-0.02329058573,-0.02414305322,-0.0258355476,13.731,
1500,1500,750,750,343.3618362,-0.02248547412,-0.0232844092,-0.02414424159,-0.02583213337,13.741,
1500,1500,750,750,343.5620616,-0.02248098329,-0.02327872068,-0.02414526418,-0.02582810819,13.751,
1500,1500,750,750,343.7614036,-0.02247741073,-0.02327364497,-0.02414609678,-0.0258236248,13.761,
1500,1500,750,750,343.9598625,-0.02247479558,-0.02326928265,-0.02414672449,-0.02581884153,13.771,
1500,1500,750,750,344.1574382,-0.02247313969,-0.02326570451,-0.024147138,-0.02581392601,13.781,
1500,1500,750,750,344.3541308,-0.02247241698,-0.02326295152,-0.02414734475,-0.02580904402,13.791,
1500,1500,750,750,344.5499405,-0.02247256413,-0.02326103114,-0.02414735034,-0.02580435388,13.801,
1500,1500,750,750,344.7448672,-0.02247372828,-0.02325990796,-0.02414715663,-0.02580001019,13.811,
1500,1500,750,750,344.9389112,-0.02247581072,-0.02325955592,-0.02414681762,-0.02579618804,13.821,
1500,1500,750,750,345.1320724,-0.02247831412,-0.0232601203,-0.02414632402,-0.02579298802,13.831,
1500,1500,750,750,345.324351,-0.02248105593,-0.02326161787,-0.02414575033,-0.02579049952,13.841,
1500,1500,750,750,345.5157471,-0.02248390391,-0.0232635159,-0.02414514683,-0.02578870766,13.851,
1500,1500,750,750,345.7062607,-0.0224867221,-0.02326561324,-0.02414453588,-0.0257876087,13.861,
1500,1500,750,750,345.8958919,-0.02248937264,-0.02326778136,-0.02414394356,-0.02578719519,13.871,
1500,1500,750,750,346.0846409,-0.02249173447,-0.02326991037,-0.02414339036,-0.02578743175,13.881,
1500,1500,750,750,346.2725077,-0.02249369957,-0.02327189595,-0.02414289676,-0.02578825504,13.891,
1500,1500,750,750,346.4594924,-0.02249518968,-0.02327363938,-0.02414248139,-0.02578958683,13.901,
1500,1500,750,750,346.6455951,-0.02249614336,-0.02327505685,-0.02414214984,-0.02579134144,13.911,
1500,1500,750,750,346.8308158,-0.0224965252,-0.02327608317,-0.0241419021,-0.02579341829,13.921,
1500,1500,750,750,347.0151547,-0.02249632217,-0.0232766699,-0.02414174005,-0.02579571493,13.931,
1500,1500,750,750,347.1986118,-0.02249553986,-0.02327678725,-0.0241416581,-0.02579812333,13.941,
1500,1500,750,750,347.3811872,-0.02249420621,-0.02327642776,-0.0241416432,-0.02580054104,13.951,
1500,1500,750,750,347.5628809,-0.02249252237,-0.02327558585,-0.02414167486,-0.0258028768,13.961,
1500,1500,750,750,347.7436931,-0.02249058709,-0.02327430807,-0.02414175496,-0.02580507286,13.971,
1500,1500,750,750,347.9236238,-0.02248820104,-0.02327286825,-0.02414185368,-0.02580705285,13.981,
1500,1500,750,750,348.102673,-0.02248541079,-0.02327121049,-0.02414197661,-0.02580875717,13.991,
1500,1500,750,750,348.2808408,-0.02248230949,-0.0232691709,-0.02414211631,-0.02581007779,14.001,
1500,1500,750,750,348.4581274,-0.02247899771,-0.02326676995,-0.02414224856,-0.02581096813,14.011,
1500,1500,750,750,348.6345327,-0.02247556113,-0.02326408401,-0.02414235286,-0.02581140213,14.021,
1500,1500,750,750,348.8100569,-0.02247208357,-0.02326119877,-0.02414241061,-0.0258113686,14.031,
1500,1500,750,750,348.9846999,-0.02246864513,-0.02325819246,-0.02414240688,-0.02581086755,14.041,
1500,1500,750,750,349.1584619,-0.02246532217,-0.02325513586,-0.02414232865,-0.02580991015,14.051,
1500,1500,750,750,349.3313429,-0.02246218175,-0.02325209416,-0.02414216287,-0.02580852993,14.061,
1500,1500,750,750,349.5033429,-0.02245928161,-0.02324913256,-0.0241419021,-0.025806766,14.071,
1500,1500,750,750,349.6744622,-0.02245666645,-0.02324630879,-0.02414153703,-0.02580467239,14.081,
1500,1500,750,750,349.8447006,-0.02245437354,-0.02324367315,-0.0241410695,-0.02580230869,14.091,
1500,1500,750,750,350.0140583,-0.02245241962,-0.02324126661,-0.02414049767,-0.02579974011,14.101,
1500,1500,750,750,350.1825353,-0.02245081402,-0.02323912084,-0.02413982712,-0.02579703555,14.111,
1500,1500,750,750,350.3501318,-0.02244955488,-0.02323725261,-0.02413906343,-0.02579426579,14.121,
1500,1500,750,750,350.5168477,-0.02244862169,-0.02323567308,-0.02413822152,-0.02579149418,14.131,
1500,1500,750,750,350.6826832,-0.02244798839,-0.02323438041,-0.02413731068,-0.02578878962,14.141,
1500,1500,750,750,350.8476383,-0.02244762145,-0.0232333634,-0.02413634583,-0.02578620799,14.151,
1500,1500,750,750,351.011713,-0.02244753391,-0.02323259413,-0.02413534001,-0.02578380145,14.161,
1500,1500,750,750,351.1749076,-0.02244769782,-0.02323205397,-0.02413431741,-0.02578162588,14.171,
1500,1500,750,750,351.3372219,-0.02244794182,-0.0232317429,-0.02413328364,-0.02577971481,14.181,
1500,1500,750,750,351.4986562,-0.02244819701,-0.02323168516,-0.02413226478,-0.02577809244,14.191,
1500,1500,750,750,351.6592104,-0.02244842052,-0.02323170379,-0.02413128689,-0.02577675134,14.201,
1500,1500,750,750,351.8188846,-0.02244856395,-0.023231728,-0.02413036115,-0.02577568591,14.211,
1500,1500,750,750,351.977679,-0.02244859189,-0.02323171496,-0.02412949502,-0.02577488497,14.221,
1500,1500,750,750,352.1355935,-0.02244846523,-0.02323162742,-0.02412869781,-0.02577433549,14.231,
1500,1500,750,750,352.2926283,-0.02244815975,-0.02323143929,-0.02412797511,-0.02577400953,14.241,
1500,1500,750,750,352.4487833,-0.02244765498,-0.02323112451,-0.02412733249,-0.02577387728,14.251,
1500,1500,750,750,352.6040587,-0.02244694531,-0.02323066071,-0.02412676811,-0.02577390522,14.261,
1500,1500,750,750,352.7584546,-0.0224460382,-0.02323003672,-0.02412627824,-0.02577405795,14.271,
1500,1500,750,750,352.9119709,-0.02244502492,-0.02322924323,-0.02412586287,-0.02577430755,14.281,
1500,1500,750,750,353.0646078,-0.02244384028,-0.02322835475,-0.02412551641,-0.0257746242,14.291,
1500,1500,750,750,353.2163654,-0.02244246006,-0.02322738245,-0.02412524074,-0.02577497996,14.301,
1500,1500,750,750,353.3672436,-0.02244089916,-0.02322624996,-0.0241250284,-0.02577532828,14.311,
1500,1500,750,750,353.5172425,-0.02243918739,-0.02322495356,-0.0241248738,-0.02577563189,14.321,
1500,1500,750,750,353.6663622,-0.02243735641,-0.02322350815,-0.02412476949,-0.02577587031,14.331,
1500,1500,750,750,353.8146028,-0.02243543789,-0.0232219398,-0.02412470244,-0.02577601932,14.341,
1500,1500,750,750,353.9619643,-0.02243345976,-0.02322027273,-0.02412466705,-0.02577606216,14.351,
1500,1500,750,750,354.1084467,-0.02243145742,-0.02321853116,-0.02412465401,-0.02577598579,14.361,
1500,1500,750,750,354.2540502,-0.02242946252,-0.02321674302,-0.02412465587,-0.02577578463,14.371,
1500,1500,750,750,354.3987748,-0.02242750302,-0.02321493439,-0.02412466519,-0.02577545866,14.381,
1500,1500,750,750,354.5426204,-0.02242560871,-0.02321312763,-0.0241246745,-0.02577501163,14.391,
1500,1500,750,750,354.6855873,-0.02242380381,-0.02321135066,-0.02412468009,-0.0257744547,14.401,
1500,1500,750,750,354.8276755,-0.02242210507,-0.02320962586,-0.02412467636,-0.02577379905,14.411,
1500,1500,750,750,354.9688849,-0.02242053114,-0.02320796996,-0.02412466332,-0.0257730633,14.421,
1500,1500,750,750,355.1092157,-0.02241909131,-0.02320640162,-0.02412463725,-0.02577226609,14.431,
1500,1500,750,750,355.2486679,-0.02241779119,-0.02320493199,-0.02412459813,-0.02577142976,14.441,
1500,1500,750,750,355.3872415,-0.0224166289,-0.0232035704,-0.0241245497,-0.02577057481,14.451,
1500,1500,750,750,355.5249367,-0.02241560258,-0.0232023187,-0.02412449196,-0.0257697273,14.461,
1500,1500,750,750,355.6617535,-0.02241470292,-0.02320118062,-0.02412442863,-0.02576890588,14.471,
1500,1500,750,750,355.7976919,-0.02241391502,-0.02320014685,-0.02412436344,-0.02576813288,14.481,
1500,1500,750,750,355.932752,-0.02241322771,-0.02319921367,-0.02412430197,-0.02576742508,14.491,
1500,1500,750,750,356.0669339,-0.02241261676,-0.02319837175,-0.02412424609,-0.02576679736,14.501,
1500,1500,750,750,356.2002375,-0.02241206728,-0.02319760434,-0.02412420139,-0.02576626465,14.511,
1500,1500,750,750,356.332663,-0.02241155691,-0.0231968984,-0.02412417158,-0.02576583251,14.521,
1500,1500,750,750,356.4642104,-0.02241106518,-0.02319623716,-0.02412416041,-0.02576551028,14.531,
1500,1500,750,750,356.5948798,-0.02241057903,-0.02319560573,-0.02412417345,-0.0257652998,14.541,
1500,1500,750,750,356.7246712,-0.02241005935,-0.0231949836,-0.0241242107,-0.02576519735,14.551,
1500,1500,750,750,356.8535847,-0.02240948565,-0.02319435775,-0.02412427403,-0.02576519921,14.561,
1500,1500,750,750,356.9816204,-0.0224088598,-0.02319371141,-0.0241243653,-0.02576529607,14.571,
1500,1500,750,750,357.1087782,-0.02240817621,-0.02319302969,-0.02412448637,-0.02576547861,14.581,
1500,1500,750,750,357.2350582,-0.02240741625,-0.02319230326,-0.02412463538,-0.02576573566,14.591,
1500,1500,750,750,357.3604605,-0.02240657248,-0.02319152281,-0.02412480861,-0.02576605231,14.601,
1500,1500,750,750,357.4849852,-0.02240564115,-0.02319068089,-0.02412500791,-0.02576641552,14.611,
1500,1500,750,750,357.6086322,-0.02240462415,-0.02318977192,-0.0241252277,-0.0257668104,14.621,
1500,1500,750,750,357.7314017,-0.02240352705,-0.02318879776,-0.02412546612,-0.02576721832,14.631,
1500,1500,750,750,357.8532937,-0.02240235172,-0.02318775654,-0.02412571944,-0.0257676281,14.641,
1500,1500,750,750,357.9743082,-0.02240110934,-0.02318665385,-0.02412598394,-0.02576802485,14.651,
1500,1500,750,750,358.0944452,-0.02239981107,-0.02318549342,-0.02412625402,-0.02576839738,14.661,
1500,1500,750,750,358.213705,-0.02239846811,-0.02318428457,-0.02412652969,-0.02576873451,14.671,
1500,1500,750,750,358.3320873,-0.02239709534,-0.02318303473,-0.02412680537,-0.02576902881,14.681,
1500,1500,750,750,358.4495924,-0.02239570208,-0.02318175323,-0.02412707731,-0.02576927282,14.691,
1500,1500,750,750,358.5662203,-0.0223943051,-0.02318045311,-0.02412734553,-0.02576946467,14.701,
1500,1500,750,750,358.681971,-0.02239291742,-0.02317914367,-0.0241276063,-0.02576960064,14.711,
1500,1500,750,750,358.7968446,-0.02239155024,-0.02317783609,-0.02412785776,-0.0257696826,14.721,
1500,1500,750,750,358.910841,-0.02239021659,-0.02317653783,-0.02412809804,-0.0257697124,14.731,
1500,1500,750,750,359.0239604,-0.02238892391,-0.02317526191,-0.02412833087,-0.0257696975,14.741,
1500,1500,750,750,359.1362028,-0.02238767967,-0.02317401394,-0.02412855439,-0.02576964162,14.751,
1500,1500,750,750,359.2475683,-0.02238648944,-0.02317280322,-0.02412876859,-0.02576955222,14.761,
1500,1500,750,750,359.3580568,-0.02238535881,-0.02317163162,-0.02412897721,-0.02576944046,14.771,
1500,1500,750,750,359.4676685,-0.02238428593,-0.02317050472,-0.02412918024,-0.0257693138,14.781,
1500,1500,750,750,359.5764033,-0.02238327265,-0.02316942252,-0.02412938327,-0.02576918155,14.791,
1500,1500,750,750,359.6842614,-0.02238231525,-0.02316838875,-0.02412958629,-0.02576905489,14.801,
1500,1500,750,750,359.7912427,-0.02238140814,-0.02316739783,-0.02412979119,-0.02576894313,14.811,
1500,1500,750,750,359.8973473,-0.0223805476,-0.02316644788,-0.02413000539,-0.02576885559,14.821,
1500,1500,750,750,360.0025752,-0.02237972431,-0.02316553704,-0.02413022704,-0.02576879784,14.831,
1500,1500,750,750,360.1069266,-0.02237893268,-0.02316465974,-0.02413046174,-0.02576877922,14.841,
1500,1500,750,750,360.2104014,-0.02237816155,-0.02316380665,-0.02413071133,-0.02576880343,14.851,
1500,1500,750,750,360.3129996,-0.02237740345,-0.02316297404,-0.02413097769,-0.02576887608,14.861,
1500,1500,750,750,360.4147214,-0.02237665094,-0.02316215634,-0.02413126267,-0.02576899901,14.871,
1500,1500,750,750,360.5155668,-0.02237589285,-0.02316134237,-0.02413156815,-0.0257691741,14.881,
1500,1500,750,750,360.6155357,-0.02237512358,-0.02316053025,-0.02413189411,-0.02576940134,14.891,
1500,1500,750,750,360.7146283,-0.02237433754,-0.02315971255,-0.02413223498,-0.02576967329,14.901,
1500,1500,750,750,360.8128445,-0.02237352543,-0.02315888368,-0.02413259819,-0.0257699918,14.911,
1500,1500,750,750,360.9101845,-0.02237268537,-0.02315803617,-0.02413298376,-0.02577035502,14.921,
1500,1500,750,750,361.0066483,-0.02237181365,-0.02315717004,-0.02413338795,-0.02577076107,14.931,
1500,1500,750,750,361.1022358,-0.02237090655,-0.0231562797,-0.02413381264,-0.02577120066,14.941,
1500,1500,750,750,361.1969472,-0.02236996591,-0.02315536328,-0.02413425595,-0.02577167004,14.951,
1500,1500,750,750,361.2907825,-0.02236898988,-0.02315442264,-0.02413471602,-0.02577216551,14.961,
1500,1500,750,750,361.3837416,-0.02236798219,-0.02315345593,-0.02413519099,-0.02577267773,14.971,
1500,1500,750,750,361.4758248,-0.02236694656,-0.02315246686,-0.02413567901,-0.025773203,14.981,
1500,1500,750,750,361.5670319,-0.02236588672,-0.02315145545,-0.0241361782,-0.02577373758,14.991,
1500,1500,750,750,361.657363,-0.02236480638,-0.02315042354,-0.02413668856,-0.02577427588,15.001,
1500,1500,750,750,361.7468182,-0.02236371115,-0.0231493786,-0.02413720638,-0.02577481233,15.011,
1500,1500,750,750,361.8353975,-0.02236260846,-0.02314832248,-0.02413773164,-0.02577534504,15.021,
1500,1500,750,750,361.923101,-0.02236150205,-0.02314726077,-0.0241382625,-0.02577587031,15.031,
1500,1500,750,750,362.0099286,-0.0223603975,-0.02314619534,-0.02413879894,-0.02577638999,15.041,
1500,1500,750,750,362.0958804,-0.02235930227,-0.02314513177,-0.02413934097,-0.02577690035,15.051,
1500,1500,750,750,362.1809564,-0.02235821821,-0.02314407565,-0.02413988672,-0.0257774014,15.061,
1500,1500,750,750,362.2651567,-0.02235715277,-0.02314302884,-0.02414043806,-0.02577789687,15.071,
1500,1500,750,750,362.3484814,-0.02235610969,-0.02314199694,-0.02414099313,-0.02577838488,15.081,
1500,1500,750,750,362.4309303,-0.0223550871,-0.02314097807,-0.02414155565,-0.02577887103,15.091,
1500,1500,750,750,362.5125036,-0.02235409245,-0.02313997969,-0.02414212376,-0.02577935718,15.101,
1500,1500,750,750,362.5932014,-0.02235312201,-0.02313899994,-0.02414269932,-0.02577984519,15.111,
1500,1500,750,750,362.6730235,-0.02235217951,-0.02313804068,-0.02414328419,-0.02578033879,15.121,
1500,1500,750,750,362.7519702,-0.02235126123,-0.0231371019,-0.02414387837,-0.02578084357,15.131,
1500,1500,750,750,362.8300413,-0.02235036716,-0.02313618176,-0.02414448373,-0.02578136139,15.141,
1500,1500,750,750,362.907237,-0.02234949544,-0.02313528024,-0.02414510213,-0.02578189597,15.151,
1500,1500,750,750,362.9835572,-0.02234864235,-0.02313439548,-0.02414573357,-0.02578245103,15.161,
1500,1500,750,750,363.0590021,-0.02234780602,-0.02313352376,-0.0241463799,-0.02578302845,15.171,
1500,1500,750,750,363.1335715,-0.02234698087,-0.02313266508,-0.02414704114,-0.02578363009,15.181,
1500,1500,750,750,363.2072656,-0.02234616317,-0.02313181572,-0.02414771914,-0.02578426152,15.191,
1500,1500,750,750,363.2800844,-0.02234535106,-0.02313097194,-0.02414841205,-0.02578491904,15.201,
1500,1500,750,750,363.3520279,-0.0223445408,-0.02313013375,-0.02414912358,-0.02578560822,15.211,
1500,1500,750,750,363.4230962,-0.02234372683,-0.0231292937,-0.02414985001,-0.02578632534,15.221,
1500,1500,750,750,363.4932892,-0.02234290726,-0.02312845364,-0.02415059507,-0.02578707412,15.231,
1500,1500,750,750,363.5626071,-0.02234208025,-0.02312760986,-0.02415135503,-0.02578784898,15.241,
1500,1500,750,750,363.6310498,-0.02234124206,-0.02312675864,-0.02415212989,-0.02578865364,15.251,
1500,1500,750,750,363.6986173,-0.02234039083,-0.02312589996,-0.02415292151,-0.02578948252,15.261,
1500,1500,750,750,363.7653097,-0.02233952843,-0.02312503383,-0.02415372618,-0.02579033561,15.271,
1500,1500,750,750,363.831127,-0.02233865112,-0.02312415838,-0.02415454574,-0.02579121105,15.281,
1500,1500,750,750,363.8960693,-0.02233776078,-0.02312327176,-0.02415537648,-0.02579210512,15.291,
1500,1500,750,750,363.9601365,-0.02233685553,-0.02312237583,-0.02415621839,-0.02579301782,15.301,
1500,1500,750,750,364.0233288,-0.02233594097,-0.02312147245,-0.02415707149,-0.02579394355,15.311,
1500,1500,750,750,364.085646,-0.02233501524,-0.02312056161,-0.02415793389,-0.02579488046,15.321,
1500,1500,750,750,364.1470883,-0.02233408019,-0.02311964333,-0.02415880561,-0.02579583041,15.331,
1500,1500,750,750,364.2076557,-0.02233313955,-0.02311871946,-0.02415968478,-0.02579678595,15.341,
1500,1500,750,750,364.2673481,-0.02233219519,-0.02311779186,-0.0241605714,-0.0257977508,15.351,
1500,1500,750,750,364.3261657,-0.02233124897,-0.02311686426,-0.0241614636,-0.02579871938,15.361,
1500,1500,750,750,364.3841084,-0.02233030275,-0.02311593667,-0.02416236326,-0.0257996954,15.371,
1500,1500,750,750,364.4411763,-0.02232935838,-0.02311501093,-0.02416326851,-0.02580067702,15.381,
1500,1500,750,750,364.4973694,-0.02232841961,-0.02311408892,-0.02416417934,-0.02580166236,15.391,
1500,1500,750,750,364.5526877,-0.02232748829,-0.0231131725,-0.02416509576,-0.02580265328,15.401,
1500,1500,750,750,364.6071312,-0.02232656442,-0.02311226353,-0.02416601777,-0.0258036498,15.411,
1500,1500,750,750,364.6606999,-0.02232565172,-0.02311136201,-0.02416694909,-0.02580465376,15.421,
1500,1500,750,750,364.713394,-0.02232474834,-0.0231104698,-0.024167886,-0.02580566704,15.431,
1500,1500,750,750,364.7652133,-0.02232385613,-0.02310958691,-0.02416883223,-0.02580668777,15.441,
1500,1500,750,750,364.816158,-0.02232297324,-0.02310871333,-0.02416978776,-0.02580771782,15.451,
1500,1500,750,750,364.866228,-0.02232210338,-0.02310785092,-0.02417075075,-0.0258087609,15.461,
1500,1500,750,750,364.9154233,-0.0223212447,-0.02310699597,-0.02417172678,-0.02580981888,15.471,
1500,1500,750,750,364.963744,-0.02232039347,-0.02310615033,-0.02417271212,-0.0258108899,15.481,
1500,1500,750,750,365.0111902,-0.02231955156,-0.023105314,-0.02417370863,-0.02581197768,15.491,
1500,1500,750,750,365.0577617,-0.02231871709,-0.02310448512,-0.02417471819,-0.02581308596,15.501,
1500,1500,750,750,365.1034587,-0.02231788822,-0.0231036637,-0.02417574078,-0.02581421286,15.511,
1500,1500,750,750,365.1482812,-0.0223170612,-0.02310284786,-0.02417677268,-0.02581536211,15.521,
1500,1500,750,750,365.1922291,-0.02231623791,-0.02310203575,-0.02417781763,-0.02581653371,15.531,
1500,1500,750,750,365.2353025,-0.02231541462,-0.02310122736,-0.02417887375,-0.02581772953,15.541,
1500,1500,750,750,365.2775015,-0.02231458947,-0.0231004227,-0.02417994291,-0.02581895143,15.551,
1500,1500,750,750,365.3188259,-0.02231376059,-0.0230996199,-0.02418102138,-0.02582019754,15.561,
1500,1500,750,750,365.3592759,-0.02231292799,-0.02309881896,-0.02418211102,-0.02582146972,15.571,
1500,1500,750,750,365.3988515,-0.0223120898,-0.02309801802,-0.02418321185,-0.02582276799,15.581,
1500,1500,750,750,365.4375527,-0.02231124602,-0.02309721708,-0.02418432198,-0.0258240886,15.591,
1500,1500,750,750,365.4753794,-0.02231039479,-0.02309641615,-0.0241854433,-0.0258254353,15.601,
1500,1500,750,750,365.5123318,-0.02230953611,-0.02309561521,-0.02418657392,-0.02582680434,15.611,
1500,1500,750,750,365.5484098,-0.02230867185,-0.02309481241,-0.024187712,-0.02582819574,15.621,
1500,1500,750,750,365.5836134,-0.02230780013,-0.02309400775,-0.02418886125,-0.02582960762,15.631,
1500,1500,750,750,365.6179427,-0.02230692096,-0.02309320495,-0.02419001795,-0.02583103999,15.641,
