Car.WheelSpd_FL,Car.WheelSpd_FR,Car.WheelSpd_RL,Car.WheelSpd_RR,Car.ax,Car.v,Time,,,,
C1,C1,C1,C1,C1,C1,C1,,,,
rad/s,rad/s,rad/s,rad/s,m/s^2,m/s,s,,,Dist,Time
96.37247467,96.41281128,96.26252747,96.28073883,2.641589403,30.61653519,6.631,,,,
96.45458221,96.4949646,96.34454346,96.36284637,2.638999224,30.64293861,6.641,,,,
96.53652954,96.57695007,96.4264679,96.44484711,2.636351109,30.66931534,6.651,,,,
96.61831665,96.65877533,96.50830078,96.52674103,2.63365221,30.69566536,6.661,,,,
96.69994354,96.74045563,96.59004211,96.60853577,2.630908728,30.72198868,6.671,,,,
96.78141022,96.82200623,96.67170715,96.69023895,2.628103733,30.74828148,6.681,,,,
96.86276245,96.90343475,96.75330353,96.77184296,2.62524724,30.77454758,6.691,,,,
96.94402313,96.98474121,96.83481598,96.85335541,2.622347116,30.80078506,6.701,,,,
97.02519226,97.06594849,96.9162674,96.93478394,2.619412661,30.82699203,6.711,,,,
97.10630035,97.14705658,96.99765015,97.01612854,2.616409063,30.85317039,6.721,,,,
97.18741608,97.22808838,97.07894897,97.09740448,2.613375187,30.87932014,6.731,,,,
97.26846313,97.30914307,97.16017151,97.17858124,2.610389709,30.90543747,6.741,,,,
97.34941101,97.39011383,97.24133301,97.25968933,2.607440233,30.93152618,6.751,,,,
97.43027496,97.47098541,97.32242584,97.34072876,2.604510784,30.95758629,6.761,,,,
97.51104736,97.55175018,97.40345764,97.42169952,2.60160327,30.98361588,6.771,,,,
97.59174347,97.63243103,97.48443604,97.50260925,2.598706484,31.00961685,6.781,,,,
97.67233276,97.71304321,97.56536102,97.58346558,2.595814466,31.03558922,6.791,,,,
97.75286102,97.7935791,97.64622498,97.66425323,2.592908859,31.06153107,6.801,,,,
97.83332825,97.87404633,97.72703552,97.74497986,2.589989901,31.08744621,6.811,,,,
97.91374207,97.95443726,97.80779266,97.82564545,2.587058306,31.11333084,6.821,,,,
97.99410248,98.03477478,97.8884964,97.90625763,2.584117889,31.13918686,6.831,,,,
98.07440948,98.11505127,97.9691391,97.98680878,2.58117342,31.16501236,6.841,,,,
98.15466309,98.19526672,98.04972076,98.06729889,2.578229427,31.19081116,6.851,,,,
98.23487091,98.27542877,98.13024902,98.1477356,2.575290203,31.21657753,6.861,,,,
98.31502533,98.35553741,98.21071625,98.2281189,2.572359085,31.2423172,6.871,,,,
98.3951416,98.43559265,98.29112244,98.30844116,2.569439173,31.26802635,6.881,,,,
98.47519684,98.51560211,98.37146759,98.38871002,2.566532373,31.2937088,6.891,,,,
98.55521393,98.59555054,98.45175171,98.46892548,2.563640833,31.31936073,6.901,,,,
98.63517761,98.67545319,98.53196716,98.5490799,2.560765982,31.34498405,6.911,,,,
98.71508789,98.75530243,98.61211395,98.62917328,2.55790925,31.37057877,6.921,,,,
98.79494476,98.83509827,98.69219208,98.70920563,2.555071592,31.39614487,6.931,,,,
98.87474823,98.91483307,98.77220154,98.78916931,2.552253485,31.42168427,6.941,,,,
98.95449066,98.99451447,98.8521347,98.86907196,2.549455881,31.44719505,6.951,,,,
99.03417206,99.07414246,98.93199158,98.94890594,2.546678782,31.47267723,6.961,,,,
99.11379242,99.15370178,99.01176453,99.02867126,2.543922424,31.49813271,6.971,,,,
99.19334412,99.2332077,99.09146118,99.10836792,2.541186571,31.52356148,6.981,,,,
99.27283478,99.31263733,99.17107391,99.18798828,2.538470745,31.54896164,6.991,,,,
99.35224152,99.39200592,99.25061035,99.26753235,2.535774469,31.5743351,7.001,,,,
99.43157959,99.47129822,99.33004761,99.34699249,2.533097029,31.59968376,7.011,,,,
99.51084137,99.55052185,99.40940857,99.42637634,2.530437469,31.62500381,7.021,,,,
99.59002686,99.62966919,99.48867035,99.50566864,2.5277946,31.65029716,7.031,,,,
99.66912842,99.70874023,99.56784821,99.58488464,2.525153875,31.67556381,7.041,,,,
99.74816895,99.78773499,99.64692688,99.66400146,2.522523642,31.70080566,7.051,,,,
99.82711792,99.86667633,99.72590637,99.74303436,2.519925833,31.72602081,7.061,,,,
99.90597534,99.94554138,99.80479431,99.82196808,2.517354965,31.75120926,7.071,,,,
99.98472595,100.0243073,99.88358307,99.90081024,2.514803648,31.77637291,7.081,,,,
100.0633774,100.1029663,99.96228027,99.97955322,2.512264252,31.80151176,7.091,,,,
100.141922,100.1815262,100.0408859,100.0582047,2.509730339,31.82662392,7.101,,,,
100.2203674,100.2599869,100.1193924,100.1367493,2.507196665,31.85171127,7.111,,,,
100.2425842,100.2821732,100.1401978,100.1575623,2.306303501,31.87676048,7.121,,,,
99.98309326,100.0021286,99.94261932,99.94989014,1.089918613,31.89261055,7.131,,,,
100.1600647,100.1845627,100.1060562,100.1173096,1.618222833,31.90564346,7.141,,,,
100.39785,100.4306717,100.3320847,100.3466568,2.298164845,31.92412949,7.151,,,,
100.6689758,100.7150955,100.5739975,100.5944595,3.064280748,31.95083237,7.161,,,,
100.6180267,100.6671295,100.5080795,100.5293274,2.726912022,31.98224449,7.171,,,,
100.5183716,100.546608,100.4614182,100.4734726,1.84099865,32.00323486,7.181,,,,
100.7923431,100.8298416,100.7112045,100.728508,2.59486413,32.0246582,7.191,,,,
100.9111938,100.9571762,100.8096695,100.8296967,2.807991266,32.05261993,7.201,,,,
100.7502365,100.7816467,100.686203,100.6989441,1.876959562,32.07542419,7.211,,,,
100.9522476,100.9864807,100.8787537,100.8943481,2.340457439,32.09549713,7.221,,,,
101.1412659,101.1845779,101.0457687,101.0649338,2.774106741,32.12139511,7.231,,,,
100.9898987,101.0236282,100.9189911,100.932579,1.968863249,32.14535904,7.241,,,,
101.0903702,101.1232681,101.0191956,101.0337982,2.078745842,32.16535568,7.251,,,,
101.2768631,101.3139191,101.1973267,101.2136688,2.492280006,32.18743515,7.261,,,,
101.269455,101.3100739,101.1798553,101.1969757,2.305209398,32.21317291,7.271,,,,
101.3069458,101.3400192,101.2363205,101.2506332,2.079247475,32.23444748,7.281,,,,
101.3899765,101.4241409,101.3164825,101.3313065,2.14892745,32.2555542,7.291,,,,
101.466774,101.5016022,101.3927536,101.407753,2.188565016,32.27723312,7.301,,,,
101.5385895,101.5739212,101.4645615,101.4796906,2.202546597,32.29919052,7.311,,,,
101.6069565,101.6422501,101.533226,101.548378,2.200097561,32.32121277,7.321,,,,
101.6728821,101.7079315,101.5997162,101.6147919,2.188188553,32.34317017,7.331,,,,
101.7370758,101.7718735,101.6646881,101.6796722,2.171346426,32.3649826,7.341,,,,
101.800087,101.8346405,101.7286072,101.7434921,2.15233016,32.38661194,7.351,,,,
101.8622894,101.8965683,101.7917862,101.806572,2.132761002,32.40805435,7.361,,,,
101.9238892,101.9578857,101.8544312,101.8691101,2.113532066,32.42929459,7.371,,,,
101.9850464,102.0187759,101.9166718,101.9312515,2.095155239,32.45035172,7.381,,,,
102.0458755,102.079361,101.9786224,101.9931183,2.077963829,32.47122574,7.391,,,,
102.1065369,102.1397934,102.0403976,102.0548096,2.062255144,32.49193192,7.401,,,,
102.1671906,102.2002411,102.10215,102.1164932,2.048405409,32.51249313,7.411,,,,
102.2280807,102.2609634,102.164093,102.1783676,2.036997557,32.53292084,7.421,,,,
102.2895966,102.3223495,102.2265472,102.2407913,2.029010296,32.55324936,7.431,,,,
102.3523712,102.3850632,102.2900925,102.3043213,2.026175499,32.57352066,7.441,,,,
102.4175339,102.4502716,102.3557358,102.3700027,2.031746387,32.59379196,7.451,,,,
102.4873428,102.5203094,102.4255219,102.4399033,2.052372217,32.61417389,7.461,,,,
102.7333527,102.7699585,102.6654816,102.6819992,2.604898691,32.63572693,7.471,,,,
102.8369751,102.8817596,102.7474289,102.7670212,2.790036917,32.66347504,7.481,,,,
102.930954,102.9748917,102.8377457,102.8572922,2.777084589,32.69127274,7.491,,,,
103.0259018,103.0701981,102.9256287,102.9453964,2.779107809,32.71907425,7.501,,,,
103.1200409,103.1648712,103.0131683,103.0330811,2.780176401,32.74689484,7.511,,,,
103.2135468,103.2589951,103.1004868,103.1205826,2.781365156,32.77472305,7.521,,,,
103.3065643,103.3524246,103.1876755,103.2079544,2.782562256,32.80256271,7.531,,,,
103.3990555,103.4452209,103.2747498,103.2951813,2.783748865,32.83041763,7.541,,,,
103.4909592,103.5374298,103.3616867,103.3822632,2.784896612,32.85828018,7.551,,,,
103.582283,103.6290436,103.4484787,103.4692001,2.785986423,32.88615036,7.561,,,,
103.6730499,103.720047,103.5351486,103.556015,2.787000179,32.91403198,7.571,,,,
103.7632446,103.8104553,103.6217041,103.6427307,2.787921429,32.94192505,7.581,,,,
103.8528824,103.9002838,103.7081833,103.7293549,2.788738728,32.96982193,7.591,,,,
103.9419861,103.9895554,103.7945938,103.8159256,2.789440155,32.99772644,7.601,,,,
104.0305786,104.0783005,103.8809662,103.9024582,2.790021658,33.02563477,7.611,,,,
104.1186905,104.1665497,103.9673157,103.9889679,2.790478706,33.05354691,7.621,,,,
104.2063599,104.2543411,104.0536804,104.07547,2.790795565,33.08145905,7.631,,,,
104.2936249,104.3417206,104.1400909,104.1619873,2.791065216,33.109375,7.641,,,,
104.3804016,104.4287338,104.2265396,104.2485199,2.791149139,33.13729095,7.651,,,,
104.4667511,104.5154495,104.3130493,104.335083,2.79105711,33.16520691,7.661,,,,
104.5528564,104.6018829,104.3996353,104.4216919,2.790835857,33.19311523,7.671,,,,
104.6388016,104.6880875,104.4862976,104.5083542,2.790510654,33.22102356,7.681,,,,
104.7246246,104.7741013,104.5730515,104.5950775,2.790094852,33.24892807,7.691,,,,
104.8103485,104.8599701,104.6598969,104.6818695,2.789598703,33.27682495,7.701,,,,
104.8960114,104.9457321,104.7468414,104.7687378,2.789030552,33.30471802,7.711,,,,
104.9816513,105.0314255,104.8338776,104.8556747,2.788399935,33.33260345,7.721,,,,
105.0751038,105.1250763,104.9288254,104.9506226,2.820674896,33.36056137,7.731,,,,
105.1761703,105.2271118,105.0308838,105.0530624,2.880088568,33.38901138,7.741,,,,
105.2790909,105.3308563,105.1348114,105.1573563,2.936548948,33.41804123,7.751,,,,
105.3846207,105.437233,105.2407913,105.2637177,2.991883516,33.44763565,7.761,,,,
104.7445602,104.7736664,104.6749268,104.6842499,0.650360227,33.4703331,7.771,,,,
104.6539764,104.6595612,104.648819,104.6516266,0.10086906,33.47288513,7.781,,,,
104.6358337,104.6419373,104.6397476,104.6413498,0.089727163,33.47373199,7.791,,,,
104.6210022,104.6278915,104.6368408,104.637886,0.090921022,33.47452927,7.801,,,,
104.6094284,104.6167526,104.6364594,104.6370621,0.092184879,33.47532654,7.811,,,,
104.6026306,104.6099014,104.63974,104.6397629,0.098829165,33.47615433,7.821,,,,
104.6033325,104.6108704,104.6491623,104.6486511,0.122172989,33.47711182,7.831,,,,
104.6168137,104.6248398,104.669693,104.6689911,0.17854093,33.47842026,7.841,,,,
104.6833191,104.6922531,104.7424088,104.7421875,0.383782476,33.48058701,7.851,,,,
104.8580093,104.874588,104.9198608,104.9244156,1.028247952,33.48762131,7.861,,,,
104.9028473,104.9204788,104.9665375,104.9716415,1.089151263,33.49824524,7.871,,,,
104.943222,104.96138,105.0075836,105.0126419,1.091940045,33.50912094,7.881,,,,
104.9829865,105.0012131,105.0464478,105.0512772,1.086251497,33.51998901,7.891,,,,
105.0235062,105.0410385,105.0847092,105.0895157,1.079276919,33.53081131,7.901,,,,
105.0648499,105.0814819,105.1227188,105.127655,1.072625637,33.5415802,7.911,,,,
105.1068115,105.1226578,105.1606445,105.1657791,1.066753507,33.55229568,7.921,,,,
105.1490784,105.1644287,105.1984711,105.2039108,1.061689973,33.56297302,7.931,,,,
105.1914597,105.206543,105.2361755,105.2420197,1.057615638,33.57361221,7.941,,,,
105.2335892,105.2487793,105.2737427,105.280014,1.053927779,33.5842247,7.951,,,,
105.2755432,105.2909393,105.3111267,105.3178177,1.050893307,33.59481049,7.961,,,,
105.3109055,105.3262329,105.3415451,105.3486099,1.026221037,33.60531998,7.971,,,,
105.3389359,105.3536758,105.3640976,105.371315,0.97487545,33.61545181,7.981,,,,
105.3597107,105.3737183,105.3796158,105.386879,0.906450212,33.62500763,7.991,,,,
105.3668442,105.3796997,105.3822479,105.3893433,0.801903606,33.63373566,8.001,,,,
105.3642502,105.3755951,105.3768234,105.3833923,0.670609415,33.64120102,8.011,,,,
105.3617477,105.3725815,105.3724213,105.3788681,0.579924405,33.64772797,8.021,,,,
105.3145981,105.3230209,105.3250656,105.3301697,0.333104432,33.65257263,8.031,,,,
105.2648544,105.2704849,105.2770386,105.2806168,0.10138201,33.65489197,8.041,,,,
105.2252274,105.2288208,105.240036,105.242424,-0.057088241,33.65518188,8.051,,,,
105.198204,105.2006454,105.2158737,105.2174911,-0.143239796,33.65418625,8.061,,,,
105.1827087,105.1847458,105.2031021,105.2043381,-0.171878576,33.65258026,8.071,,,,
105.1752243,105.1773071,105.1980591,105.1991577,-0.165209279,33.65084457,8.081,,,,
105.1719284,105.174263,105.1968613,105.1979446,-0.143630698,33.64925003,8.091,,,,
105.1699677,105.1725922,105.1965942,105.1977005,-0.120910548,33.64788055,8.101,,,,
105.1677704,105.1706161,105.1956482,105.1967545,-0.103835836,33.64671326,8.111,,,,
105.164772,105.1677475,105.1934433,105.1945267,-0.094050802,33.6456871,8.121,,,,
105.1609802,105.1639862,105.1900101,105.1910477,-0.09055496,33.64472961,8.131,,,,
105.156662,105.1596603,105.1856537,105.1866379,-0.091334902,33.64378738,8.141,,,,
105.1521835,105.1551285,105.1807785,105.1817093,-0.094543926,33.64282608,8.151,,,,
105.1478424,105.1507339,105.1756744,105.1765671,-0.098066658,33.64183044,8.161,,,,
105.1437454,105.1465912,105.1705551,105.1714325,-0.10137713,33.64080048,8.171,,,,
105.1399231,105.1427307,105.1655502,105.1664352,-0.104138658,33.63973999,8.181,,,,
105.1363983,105.1391754,105.1606979,105.1616058,-0.106324308,33.63865662,8.191,,,,
105.1331482,105.1358948,105.1560059,105.1569595,-0.108061798,33.63755417,8.201,,,,
105.1301346,105.1328583,105.1514511,105.1524658,-0.109518565,33.63643646,8.211,,,,
105.1272964,105.1300049,105.1470108,105.1481018,-0.11083626,33.63531113,8.221,,,,
105.1246109,105.1273041,105.1426697,105.1438446,-0.112106845,33.63417053,8.231,,,,
105.1220322,105.1247253,105.1384277,105.1396942,-0.113367967,33.63302231,8.241,,,,
105.119545,105.1222382,105.1342697,105.1356354,-0.114623778,33.63186646,8.251,,,,
105.1171265,105.119812,105.1302032,105.1316681,-0.115856357,33.63069534,8.261,,,,
105.1147461,105.1174393,105.1262283,105.1277924,-0.117040202,33.62952042,8.271,,,,
105.1124039,105.1151047,105.122345,105.1240082,-0.118150927,33.62833405,8.281,,,,
105.1100693,105.1127853,105.1185455,105.1203003,-0.119169653,33.62713623,8.291,,,,
105.1077271,105.110466,105.1148224,105.1166687,-0.120084181,33.62593842,8.301,,,,
105.1053619,105.1081238,105.1111755,105.1130981,-0.120888412,33.62472916,8.311,,,,
105.1029663,105.1057434,105.1075897,105.109581,-0.121581011,33.62351608,8.321,,,,
105.1005096,105.1033173,105.1040497,105.1061096,-0.122163937,33.62229919,8.331,,,,
105.0979767,105.1008301,105.1005554,105.1026611,-0.122641407,33.62107849,8.341,,,,
105.0953751,105.098259,105.0970917,105.0992355,-0.123019129,33.61985397,8.351,,,,
105.0926743,105.0956039,105.093605,105.0958176,-0.123183742,33.61862946,8.361,,,,
105.0899048,105.0928726,105.090065,105.0923386,-0.123401687,33.61740112,8.371,,,,
105.0870438,105.0900497,105.0865631,105.0888214,-0.123619855,33.61617279,8.381,,,,
105.0840836,105.0871582,105.0830994,105.0853271,-0.123744674,33.61494446,8.391,,,,
105.0810318,105.0841675,105.079628,105.0818253,-0.123706289,33.61371613,8.401,,,,
105.0778732,105.0810471,105.0761261,105.0782852,-0.123596907,33.61248779,8.411,,,,
105.0745773,105.0777969,105.0725708,105.0746918,-0.123434261,33.61125946,8.421,,,,
105.0711517,105.0744095,105.0689545,105.0710373,-0.123241484,33.61003494,8.431,,,,
105.0675888,105.0709,105.0652771,105.0673141,-0.123040199,33.60881042,8.441,,,,
105.0639038,105.0672607,105.0615387,105.0635223,-0.122847989,33.60758972,8.451,,,,
105.0600967,105.0634995,105.0577316,105.0596695,-0.122678235,33.60636902,8.461,,,,
105.0561829,105.0596237,105.0538712,105.0557632,-0.122540742,33.60514832,8.471,,,,
105.0521698,105.0556488,105.0499496,105.051796,-0.122442074,33.60392761,8.481,,,,
105.0480576,105.0515747,105.0459747,105.0477829,-0.122386962,33.60270691,8.491,,,,
105.043869,105.0474091,105.041954,105.0437241,-0.122378551,33.60148621,8.501,,,,
105.0396042,105.0431747,105.0378952,105.0396271,-0.122418739,33.60026169,8.511,,,,
105.0352783,105.0388794,105.0337982,105.0355072,-0.122508347,33.59904099,8.521,,,,
105.0309067,105.034523,105.0296707,105.0313568,-0.122647204,33.59781647,8.531,,,,
105.0264893,105.0301285,105.0255203,105.0271912,-0.122834228,33.59658813,8.541,,,,
105.022049,105.0257111,105.021347,105.0230103,-0.123067439,33.5953598,8.551,,,,
105.0175934,105.0212631,105.0171661,105.0188217,-0.123344041,33.59412766,8.561,,,,
105.0131302,105.0168076,105.01297,105.0146332,-0.123660542,33.59289169,8.571,,,,
105.0086594,105.012352,105.0087738,105.0104523,-0.124012843,33.59165192,8.581,,,,
105.0041962,105.0078964,105.00457,105.0062637,-0.124396399,33.59040833,8.591,,,,
104.9997482,105.0034561,105.0003815,105.0020905,-0.124825768,33.58916092,8.601,,,,
104.9953232,104.9990387,104.9961929,104.9979248,-0.125254065,33.5879097,8.611,,,,
104.990921,104.9946442,104.992012,104.9937668,-0.125640973,33.58665085,8.621,,,,
104.9865494,104.9902725,104.9878159,104.989624,-0.126044035,33.585392,8.631,,,,
104.9822006,104.9859161,104.9836273,104.9854736,-0.126478151,33.58412552,8.641,,,,
104.9778824,104.9815979,104.9794617,104.9813232,-0.1269283,33.58285904,8.651,,,,
104.973587,104.9773102,104.9753189,104.9772034,-0.127389818,33.58158493,8.661,,,,
104.9693375,104.973053,104.9711914,104.9731064,-0.127854481,33.58030701,8.671,,,,
104.9651184,104.9688339,104.9670792,104.9690247,-0.128314689,33.57902527,8.681,,,,
104.9609299,104.9646454,104.9629822,104.9649582,-0.128764972,33.5777359,8.691,,,,
104.9567795,104.960495,104.9588928,104.960907,-0.129201353,33.57644653,8.701,,,,
104.952652,104.9563675,104.9548187,104.9568634,-0.129621059,33.57514954,8.711,,,,
104.9485474,104.9522629,104.9507523,104.9528275,-0.130022004,33.57385254,8.721,,,,
104.9444656,104.9481888,104.9466934,104.9487915,-0.130402595,33.57254791,8.731,,,,
104.9404068,104.9441223,104.9426422,104.9447632,-0.130761534,33.57124329,8.741,,,,
104.9363632,104.9400787,104.9385986,104.9407425,-0.131097838,33.56993484,8.751,,,,
104.9323196,104.9360428,104.9345551,104.9367142,-0.131410778,33.56862259,8.761,,,,
104.9282913,104.9320145,104.9305115,104.9326935,-0.131700009,33.56730652,8.771,,,,
104.924263,104.9279938,104.9264679,104.9286652,-0.131965518,33.56599045,8.781,,,,
104.9202423,104.9239655,104.9224243,104.9246292,-0.132207647,33.56467056,8.791,,,,
104.9162064,104.9199448,104.9183731,104.9205856,-0.132427096,33.56334686,8.801,,,,
104.9121704,104.9159088,104.9143219,104.9165344,-0.132624909,33.56202316,8.811,,,,
104.9081268,104.9118652,104.9102554,104.912468,-0.132809803,33.56069946,8.821,,,,
104.9040756,104.9078217,104.9061737,104.9083939,-0.132965043,33.55937195,8.831,,,,
104.9000092,104.9037552,104.9020844,104.9042969,-0.133087248,33.55804062,8.841,,,,
104.8959274,104.8996811,104.8979721,104.9001846,-0.133193791,33.5567131,8.851,,,,
104.8918228,104.8955765,104.8938446,104.8960571,-0.133289024,33.55538177,8.861,,,,
104.8876953,104.8914566,104.8897018,104.8919067,-0.133377031,33.55405045,8.871,,,,
104.8835526,104.8873215,104.8855438,104.8877411,-0.133461088,33.5527153,8.881,,,,
104.8793869,104.8831635,104.8813629,104.8835602,-0.133543715,33.55138016,8.891,,,,
104.875206,104.8789825,104.8771667,104.8793564,-0.133626819,33.55004501,8.901,,,,
104.8710098,104.8747864,104.8729553,104.8751373,-0.133711904,33.54870987,8.911,,,,
104.8667908,104.870575,104.8687286,104.870903,-0.133800134,33.54737473,8.921,,,,
104.8625641,104.8663483,104.8644791,104.8666611,-0.133892417,33.54603577,8.931,,,,
104.8583145,104.8621063,104.8602219,104.8623962,-0.133989483,33.54469681,8.941,,,,
104.8540573,104.8578491,104.8559494,104.8581238,-0.134091839,33.54335403,8.951,,,,
104.8497925,104.8535843,104.8516693,104.8538361,-0.134199813,33.54201126,8.961,,,,
104.84552,104.8493118,104.847374,104.8495407,-0.134313539,33.54066849,8.971,,,,
104.8412323,104.8450241,104.843071,104.8452377,-0.134432972,33.53932571,8.981,,,,
104.8369446,104.8407364,104.8387604,104.8409348,-0.134557888,33.53797913,8.991,,,,
104.8326492,104.836441,104.8344498,104.8366165,-0.134687915,33.53663254,9.001,,,,
104.8283463,104.8321381,104.8301239,104.8322983,-0.134822547,33.53528595,9.011,,,,
104.8240433,104.8278351,104.825798,104.8279724,-0.134961143,33.53393555,9.021,,,,
104.8197403,104.8235321,104.8214722,104.8236542,-0.135103002,33.53258133,9.031,,,,
104.8154373,104.8192291,104.8171387,104.8193283,-0.135247335,33.53123093,9.041,,,,
104.8111343,104.8149261,104.8128052,104.8149948,-0.135396138,33.52987671,9.051,,,,
104.8068314,104.8106232,104.8084793,104.8106689,-0.135540217,33.52851868,9.061,,,,
104.8025284,104.8063202,104.8041458,104.8063431,-0.135677621,33.52716446,9.071,,,,
104.7982254,104.8020096,104.7998123,104.8020172,-0.13581425,33.52580643,9.081,,,,
104.7939224,104.7977066,104.7954788,104.7976913,-0.135950506,33.52444458,9.091,,,,
104.7896194,104.7934036,104.791153,104.7933655,-0.136086181,33.52308273,9.101,,,,
104.7853165,104.7891006,104.7868271,104.7890472,-0.136220768,33.52172089,9.111,,,,
104.7810211,104.7848053,104.7825012,104.784729,-0.136353523,33.52035904,9.121,,,,
104.7767181,104.7805023,104.7781754,104.7804108,-0.136483729,33.51899338,9.131,,,,
104.7724228,104.776207,104.7738571,104.7761002,-0.136610612,33.51762772,9.141,,,,
104.7681274,104.7719116,104.7695389,104.7717896,-0.136733428,33.51626205,9.151,,,,
104.7638397,104.7676239,104.7652283,104.7674789,-0.136851534,33.51489258,9.161,,,,
104.7595444,104.7633286,104.7609177,104.763176,-0.136964336,33.5135231,9.171,,,,
104.7552567,104.7590408,104.7566147,104.758873,-0.137071312,33.51215363,9.181,,,,
104.7509689,104.7547531,104.7523117,104.7545776,-0.137172043,33.51078033,9.191,,,,
104.7466812,104.7504654,104.7480087,104.7502823,-0.137263864,33.50940704,9.201,,,,
104.7423935,104.7461777,104.7437134,104.7459869,-0.137351185,33.50803375,9.211,,,,
104.7381058,104.74189,104.739418,104.7416916,-0.137432277,33.50666046,9.221,,,,
104.7338181,104.7376022,104.7351227,104.7374039,-0.137506545,33.50528717,9.231,,,,
104.7295303,104.7333145,104.7308273,104.7331085,-0.137573525,33.50391006,9.241,,,,
104.7252426,104.7290344,104.7265396,104.7288208,-0.137632981,33.50253677,9.251,,,,
104.7209549,104.7247467,104.7222519,104.7245331,-0.137684867,33.50115967,9.261,,,,
104.7166672,104.7204514,104.7179642,104.7202454,-0.137729362,33.49978256,9.271,,,,
104.7123718,104.7161636,104.7136688,104.71595,-0.137766719,33.49840546,9.281,,,,
104.7080765,104.7118683,104.7093811,104.7116623,-0.137797281,33.49702835,9.291,,,,
104.7037811,104.7075729,104.7050858,104.7073669,-0.137823775,33.49565125,9.301,,,,
104.6994858,104.7032776,104.700798,104.7030716,-0.137837961,33.49427032,9.311,,,,
104.6951828,104.6989746,104.6965027,104.6987762,-0.137846291,33.49289322,9.321,,,,
104.6908798,104.6946716,104.6921997,104.6944809,-0.137849629,33.49151611,9.331,,,,
104.6865692,104.6903687,104.6879044,104.6901779,-0.137848869,33.49013901,9.341,,,,
104.682251,104.686058,104.6836014,104.6858749,-0.137844726,33.48875809,9.351,,,,
104.6779404,104.6817398,104.6792984,104.681572,-0.137837768,33.48738098,9.361,,,,
104.6736221,104.6774216,104.6749878,104.6772614,-0.137828425,33.48600388,9.371,,,,
104.6692963,104.6731033,104.6706772,104.6729507,-0.137817025,33.48462296,9.381,,,,
104.664978,104.6687851,104.6663666,104.6686401,-0.137803793,33.48324585,9.391,,,,
104.6606522,104.6644592,104.662056,104.6643295,-0.137788922,33.48186874,9.401,,,,
104.6563263,104.660141,104.6577454,104.6600113,-0.13777256,33.48049164,9.411,,,,
104.6520081,104.6558151,104.6534271,104.6557007,-0.137754798,33.47911453,9.421,,,,
104.6476822,104.6514893,104.6491165,104.6513824,-0.137734905,33.47773743,9.431,,,,
104.6433563,104.6471634,104.6447983,104.6470718,-0.137713864,33.47635651,9.441,,,,
104.6390305,104.6428452,104.64048,104.6427536,-0.137692452,33.4749794,9.451,,,,
104.6347122,104.6385269,104.6361694,104.638443,-0.137669981,33.47360229,9.461,,,,
104.630394,104.6342087,104.6318512,104.6341324,-0.137646139,33.472229,9.471,,,,
104.6260757,104.6298904,104.6275406,104.6298141,-0.137620628,33.4708519,9.481,,,,
104.6217575,104.6255798,104.62323,104.6255112,-0.13759318,33.46947479,9.491,,,,
104.6174469,104.6212692,104.6189194,104.6212006,-0.137563586,33.46809769,9.501,,,,
104.6131439,104.6169586,104.6146164,104.6168976,-0.137531698,33.46672058,9.511,,,,
104.6088333,104.6126556,104.6103058,104.6125946,-0.137497366,33.46534729,9.521,,,,
104.604538,104.6083527,104.6060028,104.6082916,-0.137460798,33.46397018,9.531,,,,
104.600235,104.6040573,104.6017075,104.6039886,-0.137420759,33.46259689,9.541,,,,
104.5959396,104.599762,104.5974045,104.5996933,-0.1373768,33.4612236,9.551,,,,
104.5916519,104.5954742,104.5931091,104.5954056,-0.137329936,33.45985031,9.561,,,,
104.5873642,104.5911865,104.5888214,104.5911102,-0.137280256,33.45847702,9.571,,,,
104.5830765,104.5869064,104.5845261,104.5868225,-0.137227699,33.45710373,9.581,,,,
104.5787964,104.5826263,104.580246,104.5825424,-0.137172192,33.45573044,9.591,,,,
104.5745239,104.5783463,104.5759583,104.5782623,-0.137113616,33.45435715,9.601,,,,
104.5702515,104.5740738,104.5716858,104.5739822,-0.137051851,33.45298767,9.611,,,,
104.565979,104.569809,104.5674057,104.5697098,-0.136986807,33.45161819,9.621,,,,
104.5617142,104.5655441,104.5631332,104.5654449,-0.136918336,33.45024872,9.631,,,,
104.557457,104.5612869,104.5588684,104.5611801,-0.136846393,33.44887924,9.641,,,,
104.5531998,104.5570297,104.5546036,104.5569153,-0.136770874,33.44750977,9.651,,,,
104.5489426,104.5527725,104.5503464,104.5526581,-0.136691719,33.44614029,9.661,,,,
104.544693,104.5485306,104.5460892,104.5484009,-0.136607975,33.44477463,9.671,,,,
104.540451,104.544281,104.5418396,104.5441513,-0.136521459,33.44340897,9.681,,,,
104.5362091,104.5400391,104.53759,104.5399094,-0.13643156,33.4420433,9.691,,,,
104.5319672,104.5358047,104.5333481,104.5356674,-0.1363381,33.44068146,9.701,,,,
104.5277328,104.5315704,104.5291061,104.5314255,-0.136240915,33.4393158,9.711,,,,
104.5235062,104.5273438,104.5248718,104.5271912,-0.136139929,33.43795395,9.721,,,,
104.5192795,104.5231171,104.5206451,104.5229645,-0.136035129,33.43659592,9.731,,,,
104.5150604,104.518898,104.5164185,104.5187378,-0.135927036,33.43523407,9.741,,,,
104.5108414,104.5146866,104.5121918,104.5145187,-0.135814458,33.43387604,9.751,,,,
