"Car.WheelSpd_FL","Car.WheelSpd_FR","Car.WheelSpd_RL","Car.WheelSpd_RR","Car.v","Time","V0","acceleration","Mean acc.","ABS Efficiency"
"C1","C1","C1","C1","C1","C1",,,,
"rad/s","rad/s","rad/s","rad/s","m/s","s","m/s","m/s/s","m/s/s","-"
43.91966629,44.1231575,43.2660675,43.29442596,13.6455431,2.251,,7.02629100000003,,
44.14730453,44.3563652,43.48406601,43.51247025,13.71580601,2.261,,7.02934200000005,,
44.3721199,44.58578873,43.7024231,43.730896,13.78609943,2.271,,7.03210900000002,,
44.59317398,44.81209183,43.92097092,43.94922256,13.85642052,2.281,,7.03468300000001,,
44.81024933,45.03376389,44.13987732,44.16806793,13.92676735,2.291,,7.03802099999997,,
45.02327728,45.24590683,44.35959625,44.38796616,13.99714756,2.301,,7.03878400000004,,
45.23496628,45.45228577,44.58018875,44.60893631,14.0675354,2.311,,7.03763999999989,,
45.44615555,45.6572113,44.80150604,44.83073044,14.1379118,2.321,,7.03649500000001,,
45.65550232,45.86259842,45.02347183,45.05295563,14.20827675,2.331,,7.03468300000001,,
45.86326218,46.06922531,45.24598694,45.2755661,14.27862358,2.341,,7.03229900000011,,
46.07145691,46.2768898,45.46897507,45.4985733,14.34894657,2.351,,7.02972399999986,,
46.28123093,46.48516083,45.69229889,45.72196579,14.41924381,2.361,,7.02714900000014,,
46.49255753,46.69412613,45.91557693,45.94536591,14.4895153,2.371,,7.02409799999995,,
46.7053833,46.90469742,46.13912964,46.16914749,14.55975628,2.381,,7.02056899999999,,
46.91968918,47.1174469,46.36349487,46.3935585,14.62996197,2.391,,7.01751700000006,,
47.1354599,47.33208466,46.58828735,46.61827469,14.70013714,2.401,,7.01465599999995,,
47.35278702,47.54837799,46.81313324,46.84319305,14.7702837,2.411,,7.01217599999993,,
47.57168961,47.7661438,47.03784561,47.06799698,14.84040546,2.421,,7.00988799999998,,
47.79200745,47.98529053,47.26230621,47.2925415,14.91050434,2.431,,7.00798000000003,,
48.01345825,48.20578766,47.48645782,47.51676178,14.98058414,2.441,,7.00616900000011,,
48.23586273,48.42756271,47.71025848,47.74062729,15.05064583,2.451,,7.00464199999988,,
48.45909882,48.6504364,47.93370056,47.96405029,15.12069225,2.461,,7.003308,,
48.68307495,48.87422562,48.15677261,48.18705368,15.19072533,2.471,,7.00216300000012,,
48.90766525,49.09877777,48.37948608,48.40966415,15.26074696,2.481,,7.00120899999988,,
49.13272858,49.32397079,48.60184479,48.63190842,15.33075905,2.491,,7.00025499999999,,
49.3581543,49.54969406,48.82387543,48.8538208,15.4007616,2.501,,6.999493,,
49.58385468,49.77581024,49.04558945,49.07542038,15.47075653,2.511,,6.9989210000001,,
49.80973434,50.00220108,49.26701355,49.29674149,15.54074574,2.521,,6.99834799999994,,
50.0357132,50.22877121,49.48817062,49.51780319,15.61072922,2.531,,6.99787100000009,,
50.26170349,50.45543289,49.70912552,49.7386322,15.68070793,2.541,,6.99749000000001,,
50.48763657,50.68208313,49.92983627,49.95925522,15.75068283,2.551,,6.99720399999997,,
50.71347427,50.90863037,50.1503334,50.17971039,15.82065487,2.561,,6.99691799999993,,
50.93917465,51.13500977,50.37066269,50.4000206,15.89062405,2.571,,6.99663099999999,,
51.16469193,51.36118317,50.59086609,50.62021637,15.96059036,2.581,,6.99634600000021,,
51.38998413,51.58713913,50.81097794,50.84032822,16.03055382,2.591,,6.99615499999986,,
51.61502457,51.81285477,51.03102493,51.06037521,16.10051537,2.601,,6.99577299999987,,
51.83980942,52.038311,51.25103378,51.28038406,16.1704731,2.611,,6.99558200000006,,
52.06432724,52.26348877,51.47102356,51.50038147,16.24042892,2.621,,6.99520200000023,,
52.28857803,52.48838043,51.69101334,51.72037125,16.31038094,2.631,,6.99481899999981,,
52.51255417,52.71300125,51.91101837,51.9403801,16.38032913,2.641,,6.93492900000017,,
52.59676361,52.79034805,52.02894211,52.05534363,16.44967842,2.651,,6.23187999999999,,
52.5663681,52.68040466,52.1526413,52.17568207,16.51199722,2.661,,5.47943099999984,,
52.60912323,52.69140625,52.26099014,52.28040695,16.56679153,2.671,,4.95758100000003,,
52.68017197,52.75257492,52.37968063,52.39670563,16.61636734,2.681,,4.66289499999988,,
52.7784462,52.84506226,52.50800323,52.52399445,16.66299629,2.691,,4.53624700000006,,
52.89468384,52.95831299,52.64493942,52.66054153,16.70835876,2.701,,4.51183400000019,,
53.02175903,53.08346176,52.78770065,52.80348587,16.7534771,2.711,,4.53452999999975,,
53.15450287,53.21488953,52.93365479,52.9497261,16.7988224,2.721,,4.56905400000025,,
53.2897644,53.34897232,53.08060837,53.09699631,16.84451294,2.731,,4.59690100000003,,
53.42591095,53.48382187,53.22719193,53.24396515,16.89048195,2.741,,4.61139699999968,,
53.56218719,53.61891174,53.37273407,53.38990784,16.93659592,2.751,,4.6129220000001,,
53.69842148,53.75391769,53.51713181,53.53458023,16.98272514,2.761,,4.60414900000004,,
53.83470535,53.88905334,53.6605072,53.67801285,17.02876663,2.771,,4.58850899999987,,
53.97173309,54.0250473,53.80262375,53.82027054,17.07465172,2.781,,4.56943500000016,,
54.10853195,54.16161346,53.94398499,53.96175766,17.12034607,2.791,,4.5505519999999,,
54.24509048,54.29844284,54.08481979,54.1026001,17.16585159,2.801,,4.53205099999998,,
54.38188553,54.43533707,54.22524261,54.24291229,17.2111721,2.811,,4.51469499999995,,
54.51921082,54.57155991,54.36533737,54.38294983,17.25631905,2.821,,4.49829100000017,,
54.65644455,54.70765686,54.50520325,54.52273941,17.30130196,2.831,,4.48226900000002,,
54.79363632,54.84411621,54.6448288,54.66224289,17.34612465,2.841,,4.46605700000013,,
54.93109894,54.98089981,54.78421783,54.80144882,17.39078522,2.851,,4.44946299999991,,
55.0688591,55.11744308,54.92337418,54.9405098,17.43527985,2.861,,4.43344100000012,,
55.20637131,55.25419617,55.06235886,55.07943344,17.47961426,2.871,,4.41741899999997,,
55.34341049,55.39139938,55.20125198,55.21821213,17.52378845,2.881,,4.40082599999982,,
55.48093796,55.52913284,55.33987427,55.3567276,17.56779671,2.891,,4.38404100000014,,
55.61912918,55.66711807,55.47826004,55.49495697,17.61163712,2.901,,4.367637,,
55.75760269,55.80458832,55.61651611,55.63312149,17.65531349,2.911,,4.35218800000001,,
55.89554977,55.94211578,55.75471878,55.7711792,17.69883537,2.921,,4.33750199999992,,
56.03301239,56.07981491,55.89285278,55.90909195,17.74221039,2.931,,4.32300499999982,,
56.17040253,56.21763992,56.03082657,56.04681778,17.78544044,2.941,,4.30870100000007,,
56.30784607,56.3554306,56.16864395,56.18438721,17.82852745,2.951,,4.29477700000014,,
56.44532013,56.4931221,56.30630875,56.32179642,17.87147522,2.961,,4.28180699999992,,
56.58287048,56.6302681,56.44377518,56.4590416,17.91429329,2.971,,4.26940900000012,,
56.72033691,56.76726532,56.58098984,56.59613419,17.95698738,2.981,,4.25701200000006,,
56.85763168,56.90423203,56.71802521,56.73308945,17.9995575,2.991,,4.244804,,
56.99457932,57.0411911,56.85485458,56.86982727,18.04200554,3.001,,4.23316899999975,,
57.13108826,57.17810059,56.99141693,57.00627136,18.08433723,3.011,,4.22191699999992,,
57.26742172,57.31481934,57.12762833,57.14234543,18.1265564,3.021,,4.21104400000019,,
57.40359116,57.45129013,57.2634201,57.27801895,18.16866684,3.031,,4.20074499999998,,
57.53962326,57.58750534,57.39878082,57.41328812,18.21067429,3.041,,4.19063500000014,,
57.67596817,57.72404099,57.533535,57.54798126,18.25258064,3.051,,4.18109899999983,,
57.81202698,57.86054611,57.66778946,57.68218994,18.29439163,3.061,,4.17270700000003,,
57.94755554,57.99652863,57.80157089,57.81595993,18.3361187,3.071,,4.16545799999994,,
58.08247375,58.13186264,57.93487167,57.94929123,18.37777328,3.081,,4.15897399999992,,
58.21674347,58.26649475,58.06766891,58.08215714,18.41936302,3.091,,4.15287000000006,,
58.35025024,58.40043259,58.19998169,58.21454239,18.46089172,3.101,,4.14657600000012,,
58.48298645,58.53366089,58.33180237,58.34643173,18.50235748,3.111,,4.14028199999983,,
58.61500931,58.66616058,58.46311951,58.47782135,18.5437603,3.121,,4.13398700000016,,
58.74635696,58.79793549,58.59392548,58.60871124,18.58510017,3.131,,4.12712099999979,,
58.87705612,58.9291153,58.72415543,58.73905563,18.62637138,3.141,,4.12006400000031,,
59.00712585,59.05963516,58.85399628,58.86890411,18.66757202,3.151,,4.11281599999995,,
59.13663864,59.18926239,58.98342896,58.99838638,18.70870018,3.161,,4.10518599999996,,
59.26560593,59.31814194,59.11242294,59.12746811,18.74975204,3.171,,4.09755799999978,,
59.39403534,59.44644547,59.24095154,59.25611877,18.79072762,3.181,,4.08935499999998,,
59.52194595,59.57423782,59.36901474,59.38432312,18.83162117,3.191,,4.08134500000017,,
59.64935684,59.7015419,59.49661255,59.51208496,18.87243462,3.201,,4.07295199999993,,
59.77629089,59.82838058,59.62375259,59.6394043,18.91316414,3.211,,4.06475099999994,,
59.902771,59.95476151,59.7504425,59.76629257,18.95381165,3.221,,4.05616700000024,,
60.02880859,60.08070374,59.87670135,59.8927536,18.99437332,3.231,,4.047585,,
60.15441513,60.20622635,60.00253296,60.01879883,19.03484917,3.241,,4.03900099999994,,
60.27960968,60.3313446,60.12796021,60.14443207,19.07523918,3.251,,4.03022799999988,,
60.40440369,60.45606995,60.25298691,60.26967239,19.11554146,3.261,,4.02126299999992,,
60.52880478,60.58041763,60.37763214,60.39451981,19.15575409,3.271,,4.01229900000004,,
60.65283203,60.70440292,60.50191116,60.51898956,19.19587708,3.281,,4.00314300000026,,
60.77649307,60.82803345,60.6258316,60.64309311,19.23590851,3.291,,3.99398799999986,,
60.89974976,60.95133591,60.74942398,60.76684189,19.27584839,3.301,,3.98483299999981,,
61.02263641,61.07431412,60.87269211,60.89024353,19.31569672,3.311,,3.97548600000022,,
61.14521027,61.19696426,60.99564362,61.01330566,19.35545158,3.321,,3.96614100000008,,
61.26750183,61.31930542,61.11828995,61.13604355,19.39511299,3.331,,3.95641299999987,,
61.38954926,61.44133759,61.24064255,61.25846481,19.43467712,3.341,,3.94706800000009,,
61.51133347,61.56307602,61.36271286,61.3805809,19.4741478,3.351,,3.9373389999998,,
61.63305283,61.68452454,61.48446274,61.50239182,19.51352119,3.361,,3.92761300000011,,
61.75453186,61.80594635,61.60590363,61.62386703,19.55279732,3.371,,3.91769400000008,,
61.87569809,61.92713165,61.72707748,61.74505615,19.59197426,3.381,,3.90834799999986,,
61.99653244,62.04798508,61.84799957,61.86598587,19.63105774,3.391,,3.899002,,
62.11705399,62.16849518,61.96867752,61.98665619,19.67004776,3.401,,3.88984699999995,,
62.23727417,62.28866577,62.08910751,62.10707474,19.70894623,3.411,,3.88050100000008,,
62.35712814,62.40852737,62.20930481,62.22724152,19.74775124,3.421,,3.87115400000013,,
62.47665024,62.52809525,62.32928467,62.34717178,19.78646278,3.431,,3.86219099999998,,
62.59591675,62.64739609,62.44905853,62.4668808,19.82508469,3.441,,3.85284400000003,,
62.7149353,62.76643372,62.56863022,62.58637238,19.86361313,3.451,,3.84368899999998,,
62.83370209,62.88524628,62.68799591,62.70563889,19.90205002,3.461,,3.83472400000002,,
62.95222855,63.00380325,62.80715561,62.82468796,19.94039726,3.471,,3.82537899999988,,
63.07050705,63.12213135,62.92611313,62.94351959,19.97865105,3.481,,3.81641399999992,,
63.18854523,63.24021912,63.0448761,63.0621376,20.01681519,3.491,,3.80725800000015,,
63.30635452,63.35806274,63.16342545,63.18054581,20.05488777,3.501,,3.7981030000001,,
63.42393494,63.47566223,63.2817688,63.29874802,20.0928688,3.511,,3.78894899999977,,
63.54128647,63.59302521,63.39990616,63.41674042,20.13075829,3.521,,3.77979199999992,,
63.65842056,63.71014786,63.51783752,63.53452682,20.16855621,3.531,,3.77082900000012,,
63.77534866,63.82705688,63.63557053,63.6521225,20.2062645,3.541,,3.76186300000008,,
63.89207458,63.94375229,63.75310898,63.76952362,20.24388313,3.551,,3.75309000000001,,
64.00860596,64.0602417,63.87044907,63.88672638,20.28141403,3.561,,3.74431599999987,,
64.12493134,64.17651367,63.98757935,64.00373077,20.31885719,3.571,,3.73554300000016,,
64.24105072,64.29257965,64.10449982,64.1205368,20.35621262,3.581,,3.72695899999975,,
64.356987,64.40842438,64.22120667,64.23713684,20.39348221,3.591,,3.71837600000013,,
64.47272491,64.52404785,64.33768463,64.35352325,20.43066597,3.601,,3.70979300000016,,
64.58825684,64.63946533,64.45394135,64.46969604,20.4677639,3.611,,3.70120999999983,,
64.70358276,64.75466156,64.56996155,64.58565521,20.504776,3.621,,3.69281800000003,,
64.8187027,64.86964417,64.6857605,64.7013855,20.54170418,3.631,,3.68442500000015,,
64.93360138,64.98441315,64.80130768,64.81690216,20.57854843,3.641,,3.67603299999999,,
65.04827881,65.09896088,64.91662598,64.93218994,20.61530876,3.651,,3.667832,,
65.16273499,65.21328735,65.0316925,65.04724884,20.65198708,3.661,,3.65943899999976,,
65.27696991,65.32739258,65.14651489,65.1620636,20.68858147,3.671,,3.65142800000022,,
65.39096832,65.44127655,65.26107788,65.27664948,20.72509575,3.681,,3.64341699999997,,
65.50473785,65.55493164,65.3753891,65.39098358,20.76152992,3.691,,3.6354069999998,,
65.61827087,65.66835785,65.48944092,65.50507355,20.79788399,3.701,,3.62720500000009,,
65.68761444,65.7375946,65.55797577,65.57365417,20.83415604,3.711,,2.56176000000004,,
65.51251221,65.53253937,65.46473694,65.46941376,20.85977364,3.721,,2.12020799999983,,
65.64653778,65.67745972,65.57699585,65.58513641,20.88097572,3.731,,2.47039800000017,,
65.76301575,65.7973938,65.69394684,65.70397949,20.9056797,3.741,,2.74067000000002,,
65.88170624,65.91995239,65.81185913,65.82357788,20.9330864,3.751,,2.95085899999989,,
66.00270844,66.0422287,65.93122864,65.94417572,20.96259499,3.761,,3.11279300000002,,
